Author,Comment,LikeCount,PublishedAt
@gunes.s-,bide üniversite kazanmakla ilgili gerçekten bişeyden bahsedicem. Eskiden babam bana hep rakiplerin çok güçlü bir istanbulda ankarada okuyan oranın eğitim üzerine sahip olduğu olanaklar fazla diyordu sürekli ve sınav kazanmanın çok zor olduğundan bahsediyordu. Bende kızıyodum tabii ya çalışan kazanıyor işte hak eden her yere geliyor gibisinden tamda hocamızın dediği gibi fakir zihniyetiyle :P Ben sınavı kazanamadım. Hiçbir destek almadım ve sınavı evet kazanamadım herşey çok yeterli gibi hissediyordum ama o sınav sonucu telefon ekranından bana sert bir tokat attı. Eski arkadaşım mesaj attı beni merak etmiş. Çünkü ben onun gözünde gerçekten çalışna bişeyler için çırpınan bir insandım. Yok olmadı dedim şaşırdı. Bu arada farklı yere gittim ben asker çocuğuyum. Nedenini sordu püsgologlarımın hepsi bozuktu bilmiyorum dedim konuşmaya devam ettik işte bana kızdı çok kızdı değer veriyordu seviyordu çocuk beni. Destek alamdığıma kızdı paşa paşa baban o parayı vermeli yoksa kazanılmaz destek almadan sen bizim dershaneyi görecektin dedi tek kalemde 150 bin ödemiş babası etrafımdakileri ailelerinin onalr için harcadığı paraları görecektin tek başına güzel kaynak almakla olmuyor bu işler dedi soru çözüm uygulamalarının anlattığı kafalarına göre çözdüğü sorularla olmuyor dedi bana. Haklıydı babam aklıma geliyordu o zamanlar çok kızdığım içten içe herşeyi saydığım babam haklıymış bu sınav bile para mekanizmasıyla kazanılıyor ben lisenin başından beri çalışmayı bilen bir kız değildim ki o şimdi itü de ben Kıbrısın köyünde plastik yamuk sürekli kırılcak diye korktuğum masanın üzerinde arada ayağımı böcek ısırarak ders çalışıyorum işte :D,0,2024-11-03T09:43:54Z
@ÖmerEtka-1453-FB-X,Çatır çatır yalan söylenen düzen . Olayın özeti bu .fakir konulu sohbetin arka planı kurutma odası olması 😂😂,0,2024-11-03T09:43:42Z
@samet7342,"Kitap gelirinin amacı mükemmel. Açıkçası duyunca ağzım açıldı, benim de en büyük hayallerimden biri bir bilim akademisi açmak. Ali nesin matematik köyünden ilham almıştım. Umarım projeniz gerçekleşir elimden gelen katkıyı yapmaya çalışacağım 🎉🎉❤",10,2024-11-03T09:41:33Z
@MARSXQ,Hocam kendi basarinizi ahlaksiz olmamıza mı yoralım o halde. Yedek parçacıda bir elemanken profesör oldunuz 1 milyon takipciniz var bir reklam anlaşması yapsanız köşeyi dönersiniz 😂,0,2024-11-03T09:41:18Z
@mevlaylmaz4510,En kısa zamanda alacağım.,0,2024-11-03T09:39:54Z
@esinarda2546,Süpersiniz hocam😊,0,2024-11-03T09:39:53Z
@samet1kurt,hocam yakında jokere dönüşecek,0,2024-11-03T09:38:09Z
@nnnscorpionnn,İnsanların umudunu öldürürsen geriye yaşayacak bir amaçları kalmaz.,0,2024-11-03T09:37:47Z
@PanZehir1881,"Bu adamin hastasiyim !! okumus kendini kurtarmis ama vatan derdi ile dertleniyor kendini yoruyor ! salla basini al maasini demiyor !  kolay gelsin dostum,,,,bu millet senin gibi adamlarin kiymetini keske bilseydi ! oy verdiklerine bakiyorum beter olun diyorum ! ( sagci solcu ayirt etmeksizin )",0,2024-11-03T09:37:15Z
@keremnadiruzer7936,Abi sana ve kanala katki olsun diye kitabını alacam benim hayat mottom fakir hep fakirmi kalacak bakış açım 😂,0,2024-11-03T09:37:09Z
@baglamasololar5535,"Gariban network kuramaz, dümenden laflar",0,2024-11-03T09:36:42Z
@SeçkinAkademi,"Kitabı merak ettim, bu video aslında hepimizin aklındakilerin bir özeti olmuş. Mutlaka alıp okuyacağım hocam elinize sağlık.",0,2024-11-03T09:29:31Z
@kadircalka347,Destek mesajı ❤️❤️🇹🇷🇹🇷,0,2024-11-03T09:29:23Z
@irfanSerce-istanbul,hocam kitabınız bazı yerlerde fahiş fiyatlara satılıyor,0,2024-11-03T09:28:39Z
@CengizKarabacak-v3h,"Hırsızlar bu dünya da zevkii sefa şatafat lüks için de yaşıyacak, fakirler de cennete gidecek dendi bize, yoksa bizimi mikiyolar😂😂😂",0,2024-11-03T09:28:14Z
@ufuk8311,Helal üstat,0,2024-11-03T09:26:35Z
@fatihkoseoglu4594,Merhaba değerli hocam emin olun Ben de dediklerinizi birebir yaşıyorum Bu nasıl dünya diyorum,0,2024-11-03T09:26:29Z
@aslhannnaslhannn2423,"Hocam emeğinize sağlık... Network faktörünü,  yaşım 40 olmasına rağmen, sayenizde, şu an farkettim...Tesekkurler hersey icin... Kitap siparişini de verdim ... 🎉",3,2024-11-03T09:25:15Z
@attorneyk.trkz98,Unutmayın mesleğinizde iyi olmanız zeki olmanız sizi başarılı yapmaz çevreniz yoksa başarılı olmak istisnadır. Bazıları doğuştan babadan şanslı dostlar üzgünüm,3,2024-11-03T09:25:07Z
@ferhatsagr3375,Zengin kolejler özel okullarda okuyan çocuklar ile devlet okulunda ite kaka çebelleşen çocuklar eşit haklara mı sahip 😆,1,2024-11-03T09:24:36Z
@hakanmurat105,Kitap çok güzel özel elinize sağlık. Aldım okudum teşekkürler.,0,2024-11-03T09:24:29Z
@arnetmitarnetmit9456,"güzel hocam 1 kere de akademisyenlerin derdini anlat. ders yüklerinden akademik çalışmadığını, taşrada lisansüstü öğrencisi bulmanın imkansıza yakın olmasından, yılda 1 kere bile verilmeyen konferans teşviklerinden, üniversitelerdeki fiziki şartların yetersizliğinden, aldığımız paranın azlığından, kafaya göre değiştirilen kriterlerden. o kadar konu var ki, yıllardır adam akıllı 1 kere akademisyen olmana rağmen bahsettiğini hatırlamıyorum ama akademisyen yan gelip yatıyor diye onlarca videonu hatırlıyorum. biraz elinizi vicdanınıza koyun hocam, orası vicdan değil yukarda.",0,2024-11-03T09:24:01Z
@MK59-c7d,"Canım hocam, dün Tüyap kitap fuarına sizin icin geldik Tekirdağ&#39;dan.. oğlum  ve eşimle..Tanıştık .Cok mutlu olduk. O kadar nazik, o kadar alcak gönüllü, samimi ve icten ki .Hakkinda hiç yanilmamışız.. Konferans cok sicak samimi bir ortamdı. Kitaplarını aldık imzalattik ..Kitap imzalarken herkesle tek tek sohbet etti . resim cektirdi .ilgilendi . Hep güler yüzlü ve pozitif ti .Boyle naif yüreği guzel bir insan .. 2 saat imza kuyruğunda bekledik seve seve..Biz ayrıldığımızda bile hala sırada insanlar vardı.. kendisi bizden çok yoruldu şüphesiz.. inşallah tekrar bir yerde yine karşılaşırız..sizi cok seviyor ve calismalarinizi destekliyoruz kiymetli hocam..❤☺️",28,2024-11-03T09:23:53Z
@veliberber4667,Çok teşekkür ederiz ❤❤❤❤❤❤😊😮,0,2024-11-03T09:23:03Z
@bahadratay5255,❤,0,2024-11-03T09:22:05Z
@AlimMutluu,Güzel yayındı hocam.,0,2024-11-03T09:21:30Z
@TheClash00,hocam seni görüp elini sıkmak istiyorum beton yetemez tarzda bi kral,0,2024-11-03T09:21:28Z
@ataturkcu908,Fakirlerin cikarttigi kitapla fakirlik zihniyetinden kurtulamazsiniz,0,2024-11-03T09:21:18Z
@caglamu,"az önce d r ı aradım depodaymış çıkarmamışlar, dedim çıkarın bir an önce gerçeklerle yüzleşmem lazım, çünkü her gün işimin hakkını vericem diye işten eve yorgunluktan ağlayacak seviyede geliyorum, bu işte bi yanlışlık var hemen yüzleşmem gerek",0,2024-11-03T09:20:45Z
@nuraysenyigit1392,Ben çocgumu dershane gönderemedim lgs de  Şimdi,0,2024-11-03T09:19:45Z
@amaneyse,"Gerçekliğin soğuk yüzü ile karşılaşınca , hayatın bize pohpohlanan başarı hikayelerinin ne kadar polyannacı olduğunu anlamamak mümkün değil .",0,2024-11-03T09:19:43Z
@serdaraksoy84,giriş sahnesinde greenbox ı kullanan kör oldu,0,2024-11-03T09:19:36Z
@ferhatdagdelen2655,"Hayal satmak daha getirili bir iş. Özel meslek kursları kayıt yapana kadar İşkur gibi davranıyor, kurs bitince kib bye.",0,2024-11-03T09:19:02Z
@tahacetin2889,İlker Canikligil i takipten çık de çıkalım hocam.,0,2024-11-03T09:18:46Z
@denizkaykc6597,"Umarım zengin olamasak da mutlu oluruz<a href=""UCFH3gPaFetVFPHOiU5tUj8g/qWCoYt3VOo22x_APvNOY-A8""></a>",9,2024-11-03T09:18:36Z
@songoftheday5662,"Tüyap ta yanınıza niye gelmedim sanki ya pişman oldum bak, bazen öyle olur ya salak gibi kal gelir öyle oldu, fuarı gezdim çok kitap vardı çok güzel kitaplar, sizinki de öyle alicam mutlaka en yakın zamanda birkaç adet , çok tatliydiniz ama , Allah nazardan korusun sahıbına bağışlasın 🧿🧿😃",0,2024-11-03T09:18:34Z
@aminaaliyeva4164,"Yüksek lisanslı bir işsiz olarak bu video içimi çok rahatlatdı. Hep kendimi suçladım durdum bu zamana kadar. Doğrucu, yalakalık yapamayan, torpil kullanmak istemeyen biri olarak mücadeleye devam",150,2024-11-03T09:15:22Z
@abdurrahmanbucak6755,"Antonio Gramsci&#39;nin Hegamonik Eğitim kavramı var. Kapitalist sistem eğitime sınıfsallığın kurumsallaştırılması, alt sınıflarda rızanın imal edilmesi işlevini de yüklüyor. Yani çiftçinin çocuğu çiftçinin çocuğu olduğu için başarılı olamadığını düşünmüyor, LGS&#39;den iyi not alamadığı için mahalle okuluna razı oluyor. Ama ben neden LGS&#39;den başarısız oldum diye sorgulamıyor.",1,2024-11-03T09:15:22Z
@Mahmut_Can_SABIRLAR,"Bir de başarı tanımları bizim değil başkalarının bize dayattığı “başarılar.” <br>Belki sizin için başarı milyon dolarlar benim için başarı olabildiğince az çalışmaktır. Başka biri için ailesine yardım etmektir, bir diğeri için sadece ufak da olsa çok fazla iyilik yapmaktır. <br>Hocam bir de imzalı halini başka bir siteden daha bulabilir miyiz ? <br>Çünkü imzalı olan sitesinin fikri bana ters de.",0,2024-11-03T09:15:16Z
@edaguzel8055,Gerçekten bunları yaşamadan öğrensek iyi olurdu. Ömrümüz bitti harcandık 🙄,4,2024-11-03T09:14:14Z
@somutfaydalarpesinde3289,tespitler son derece yerinde: anahtar kelimeler<br>fırsat eşitliği <br>liyakat<br>kleptokrasi<br>klikleşme<br>nepotizm<br>cam duvar,4,2024-11-03T09:13:50Z
@musayucelcoskun563,Teşekkür ediyorum,0,2024-11-03T09:13:36Z
@edelsinte,İŞŞŞTEE BUUU,0,2024-11-03T09:13:12Z
@tukivolki7780,hocam kibriti atıyorsun ama ortalık tutuşursa senden bilirler:),0,2024-11-03T09:12:50Z
@essss000,Hocam niye bu kadar haklısınız :&quot;),0,2024-11-03T09:12:40Z
@foreversmyrnian,Prof.Dr.Behçet Yalın Özkara,0,2024-11-03T09:12:27Z
@salihYANMAZ,Kendinize ait kahkahanızla girsenizde tebessüm ettik. Hocam çok ağır gerçekleri konuşuyorsunuz. Bu gerçekleri yıllardır yaşayan biriyim. Zerre kadar huzurun. Yok.<br>8 yıldır bir yerde çalışıyorum inanın her gün çıkmak için gidiyorum. Ağzını kırdığımın mecburiyeti.,0,2024-11-03T09:12:13Z
@alpayceylan8848,👍,0,2024-11-03T09:12:06Z
@yekmumine1954,Kurutma teli detayı çok samimi hissettirdi 🫠,0,2024-11-03T09:11:33Z
@anonim9902,"Hocam fakirim diyorsunuz da, arkada kullanmadığınız lamba yanıyor",0,2024-11-03T09:10:52Z
@11110000bnm,İyi çalşmalar,0,2024-11-03T09:10:17Z
@dgnbrk,Hindistan olma yolunda hızla ilerliyoruz,0,2024-11-03T09:09:12Z
@savunmaninsiniri,Umut kötüdür çünkü işkenceyi uzatır. / F. Nietzsche,0,2024-11-03T09:09:08Z
@oktanuslu8085,Tesekkurler hocam,1,2024-11-03T09:07:35Z
@thatdoncorleone,Fakir yakınlarıma kitabınızı hediye etmek isterdim ama maalesef benim de kitabı alacak param yok hocam,3,2024-11-03T09:07:17Z
@rifattarkyararbas4058,Kitabı sipariş ettim. Bugün ya da yarın elime ulaşacak diye bekliyorum...Emeklerinize sağlık....,2,2024-11-03T09:07:15Z
@nuraysenyigit1392,Fakir Ama gururlu gençler vardı 😊,0,2024-11-03T09:05:36Z
@merveninhikayeleri1253,hocam tüyap a gelecek misiniz,0,2024-11-03T09:04:36Z
@haticeorhan5091,Şans faktörü kesinlikle var,0,2024-11-03T09:04:11Z
@pratikbahcebilgileri,"Keşke İlker&#39;e satışı koysaydınız hocam. &quot;Ben öyle düşünmüyorum, YouTube çok muhafazakar kaldı&quot; deyip networke balıklama dalsaydınız.",0,2024-11-03T09:03:39Z
@osmandede1390,Hocam açıkçası siz; &#39;kitap bir kişisel gelişim kitabı&#39; değil diyene kadar ben öyle sanıyordum. Yanlış bir kapak seçimi olmuş. Ordaki oluşan algı yanıltıyor. Teşbihte hata olmaz; ver coşkuyu modunda bir kişisel gelişim kitabı gibi duruyor. Çıktıktan 1 yıl kadar sonra bkm&#39;de veya d&amp;r&#39;da indirim reyonunda olacak gibi bir kapak. İkinci kitabınızda bunu göz önünde bulundurmanızı öneririm naçizane..🙂 Bu arada alıp okuyacağım🙂,0,2024-11-03T09:02:56Z
@mehmetemin2216,Dün İmza gününüze geldim. O kadar tatlı bir insansınız ki. Bugun Özyeğinde burslu okuyorsam sizin sayenizde. Size ne kadar teşekkür etsem azdır. Behçet Hocam bir gün hapise girerseniz tek başıma da kalsam Adalet Bakanlığı&#39;nın önünde tek basina pankartımla duracağım.,0,2024-11-03T09:02:11Z
@MAV_ist,Hocam pdf var mı,0,2024-11-03T09:01:34Z
@denizmurat9496,Hocam ben yurt dışındayım kitabınıza nasıl ulaşabilirim 😊,0,2024-11-03T09:01:29Z
@yesilmavi4,👏🏼👏🏼👏🏼,0,2024-11-03T08:59:48Z
@airbender9,Dünkü seminer de efsoydu ❤ kitabı  okumaya başlayacağım bugün,1,2024-11-03T08:59:01Z
@letsstudyy9474,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=676"">11:16</a> hocam bu dediğinize o kadar çok katılıyorum ki. Türkiye de derece yapmış öğrencilerin hep maddi durumları iyi olan bir sürü kitaba erişim imkanı olan özel dersler dershanelere giden öğrenciler olduğunu biliyor ve görüyorum. Bu yüzden gerçekten çok üzülüyorum. Sınav senemde ben oturup ağlayarak bunları bilerek ders çalıştım. İlk senemde dershaneye gitmedim çünkü çok çalışırsam olur dedim ama olmadı. İkinci senemde dershaneye gittim ama orda da fark ettim ki maddi durumu benden daha iyi olan öğrenciler hep benden daha iyi net yapıyor. Hem kafaları rahat çünkü olmazsa yine aynı imkanlara ulaşmaları kolay hem de ayrı olarak özel kursa gidiyorlar. Bense sadece dershaneye giderek her günümü stresle ağlayarak çalıştım. Noldu yine iyi bir sıralama yapmadım. Mühendislik istiyordum gidemedim. Mal mıyım değilim. Çevremden çok daha iyisini yapabilirsin diyenler çoktu çünkü. Ama benim maddi imkanlarımın yetersiz olması baskı ve stres yarattı olmadı. Babası zengin olanlar da iyi bir sıralama yapıp iyi üniversitelere olmadı iyi bir özel üniversiteye gitti. Adalet nerede? Benim emeklerim gözyaşlarımın karşılığı nerede? Hala düşünüyorum. Kitabı en yakın zamanda okuyacağım. Çok teşekkürler hocam her şey için.",9,2024-11-03T08:56:04Z
@davutsakalli,"&quot;Kişisel gelişim&quot; kitabı, pek diğer dillere çevrilmez. Filme aktarılmaz. Nobel falan vermezler :)) Getiri bakımından çıtası düşük. Bir dahaki sefere roman-öykü falan yazın bence. (Siz daha iyisini bilirsiniz) Hatta, araştırmalar yapıp, çok satan olacak bir kurguya girişin. Aşk romanı falan yazın. Yine de başarılar...",0,2024-11-03T08:55:55Z
@m.hakaneris,limondan beter sıkıldık...,0,2024-11-03T08:55:50Z
@osmanerdem8211,Kitap sahibi telif atabilir hocam :D,1,2024-11-03T08:55:00Z
@ORtschUN.,tuvaletin ışığı açık kalmış hocam :) kitabı da mutlaka okuyacağım başarılar..,0,2024-11-03T08:54:29Z
@unleashanger6068,"Dedem eşek sikiyordu, babam bir sefer eşek sikti, ben doktor oldum, eşek görmedim. Anlatmaya çalıştığım şey kollektif birikim. Türkiye Cumhuriyeti çok yeni ve malesef osmanlı zamanı anadolu oldukça berbat bir yer. Anca gelişiyor ülke. Sakin olalım o yüzden. &quot;Vatanını en çok seven, işini en iyi yapandır&quot; ; işiniz eşek sikmekse en iyi siz sikin.",0,2024-11-03T08:54:15Z
@wakmoo1324,Algoritma,0,2024-11-03T08:52:01Z
@onurazade3799,Kesinlikle katılıyorum hocam. Şartlar eşit değilken herkesten aynı başarıyı beklemek pek de akıllıca olmasa gerek.,3,2024-11-03T08:51:10Z
@deryaaydn7361,"Hocam korkuyorum, bir gün sizde zengin olup biz fakirleri unutacaksınız.... sonra kimsenin umrumda olmayacağız sesimizi duymayacak kimse.  Ve artık gerçekleri konuşmayacak kimse .",0,2024-11-03T08:50:00Z
@nalanbarash,Arka plan harika değil miya.. kitap da asılı.. çok güzel çok doğal çl yaratıcı🎉,2,2024-11-03T08:49:24Z
@audiogourmet,&quot;O eti ekmekle yemek istiyorum&quot;,0,2024-11-03T08:48:07Z
@ercan164,Elinize sağlık hocam,0,2024-11-03T08:47:43Z
@orhankaraman8045,"bir de şu var; fakir olup ta başaranların büyük bir kısmı da önüne gelen fakirleri veya açığını, zayıf tarafını yakaladıklarını kişileri hınçla, ekstra, dibine kadar ..........",0,2024-11-03T08:47:26Z
@aryanecla9027,❤,0,2024-11-03T08:46:13Z
@mr.pineapple7688,Sizi her izlediğimde Ders çalışmaktan soğuyorum ama haklısınız şüphesiz 😅,1,2024-11-03T08:45:20Z
@efeteckx2007,tişkürlerr,0,2024-11-03T08:45:03Z
@viskos545,Hocam düzenli kitap okuma alışkanlığım var kitabınızı aldım acaba okumasam mı? 😅 tırsıyorum beni hayatan soğutacaksınız diye 😂😂,2,2024-11-03T08:44:11Z
@Absolute-z9i,kılıçdaroğlunun mutfak dekorundan sonra gördüğüm en fakir dekor :),1,2024-11-03T08:44:06Z
@TRENDMOBILYA-on4kb,hocam çok iyisin,0,2024-11-03T08:43:48Z
@huseyinispir8986,"Hocam gerçekleri şap diye yüzümüze vurmamız bizi gerçek hayata hazırlıyor, siz ve mert başaran aslında birbirinizi tamamlıyorsunuz hayatın gerçeklerini sizden öğrenip mert başaran ile  finansal özgürlüğe adım adım yaklaşarak modern köleliğime son verip sevdiğim işi yapmak istiyorum. Bu sayede hem mutlu olmayı hemde ülkeme daha verimli olmayı hedefliyorum",0,2024-11-03T08:41:45Z
@ucontu,Arka plan harika! Kitabi da alıyoruz :),1,2024-11-03T08:40:07Z
@bambibianca2934,Doktorlar hekimlik ve tabibligi de insan gibi yapinca maaş ve iş takdiri almali kötü yapan desteklenmemeli her meslekte iyi de var kötü de..<br>Eskiden doktorlar hekim ve tabip olarak saygi görüyordu maaş takviyesi olmalı çalışanlar takdir edilmeli..zor bir meslek..yanlarindayiz,0,2024-11-03T08:39:02Z
@kemalturkkan1632,"Hocam, süpersin, ürün yerleştirmede çok iyidi.",7,2024-11-03T08:38:40Z
@kralsakir503,Osman pırof reklamı bırak fakirler bu kitabı naaıl alsın😊,0,2024-11-03T08:38:23Z
@selmankesek8899,Allah yüzünüzden gülümsemeyi eksik etmesin sayın hocam.,45,2024-11-03T08:38:04Z
@esereser9836,Çamaşır askısı çok iyi olmuş😂😂😂,0,2024-11-03T08:38:02Z
@ozlemkavak3265,Teşekkürler hocam iyi ki varsınız. Bu kadar yalanın içinde gerçeklere bir pencere açtığınız için ❤❤🌸🌸,0,2024-11-03T08:38:01Z
@orhankaraman8045,👏,1,2024-11-03T08:37:56Z
@Kemal-g9k,O kitabı şimdi alacağım 😮,0,2024-11-03T08:35:21Z
@Orion-lp9ib,Oooo hocam tam bizim icin bu video 😂,0,2024-11-03T08:35:17Z
@asi4927,19 yasindayim alip almama konusunda cok kararsizim hocam cahillik mutluluk yemin ederim keske sizi tanimasaydim  xjsndbdbbddb,2,2024-11-03T08:35:17Z
@youngmuslim1234,İlker gıcıklıgil :p,0,2024-11-03T08:34:54Z
@Berkin_K.,"Kargo için kitabınızın neredeyse %50 tutarı daha ücret ödüyorsak, sanırım kargocuları zengin etmek için çıkartmışsınız kitabı 8)) Hayırlı olsunnn 🎉",0,2024-11-03T08:34:09Z
@LogicMathh,"Hocam bize çok fakir demeye başladınız, abonelikten çıktım. :D (Kafa dinlemeye gitti bünye kaldırmadı )",0,2024-11-03T08:32:11Z
@My_name_is_laM_6,Elinize sağlık hocam.,1,2024-11-03T08:32:08Z
@m.i.t.7883,Haksızlık demek Allahsızlık demek demişti bi abim.,0,2024-11-03T08:31:40Z
@otzi1,"Genel olarak söylediklerinize katılmakla beraber sizin karamsarlığınızı paylaşmıyorum. Küreselleşme ve internetin yaygınlaşmasının ardından gariban bir aileden gelen bir gencin akranlarıyla arasındaki farkı kapatabilmesi tarihte hiç olmadığı kadar mümkün. Eğer girişken birisiyseniz internet üzerinden dil de öğrenebilirsiniz, yabancı üniversitelerdeki halka açık kursları da takip edebilirsiniz. ODTÜ&#39;ye Boğaziçi&#39;ye girersen başarılı olursun &quot;geyiği&quot; ise bana göre daha çok &quot;Beyaz Türklerin&quot; kendi başlarına çıkardıkları bir kandırmaca. Derslerin iyi olursa iyi bir geleceğin olur teoride güzel bir toplumsal sözleşmeydi, maalesef içinin boş çıktığını görüyoruz. Tabi ki daha elit bir network&#39;ün parçası oluyorsunuz ama böyle bir yerde okumadıysanız da dünyanın sonu değil. Örneğin iktidara daha yakın birisinin daha iyi yerlere gelebilmesi sistemin ne kadar demokratikleştiğinin bir kanıtı aslında. Bu iyi bir şey midir, tartışma konusu tabi ki.",0,2024-11-03T08:31:25Z
@sermin9457,"Kitap dün elime ulaştı hemide imzalı ama nota ne yazdığınızı anlayamadım 😅bakıyorum öyle kitaba okumaya korkuyorum hocam destek olmak için aldım fakat eminim ki çok etkili anlatımı ve içeriği olan bir kitap bu , enerjisi öyle aman diyim manifest falan olur okurken korkuyorum 😆zaten videolarınızı da sessiz olarak açıyorum dinlemiyorum,destek olsun diye işte.Allah korusun kabul edip  çekmeyelim😁 sevgiler, başarılar diliyorum 👏❤",2,2024-11-03T08:31:12Z
@Aboutturkey-ir9eo,Daha iyi bir  ülke için   senin gibi inanlara ihtiyacı var,0,2024-11-03T08:30:24Z
@yukselkose1363,Saçları seyirtme tikini bıraksan iyi olur.,0,2024-11-03T08:30:08Z
@SerpilCirit-q4p,"İlahi hocam, askıda ekmekten askıda kitaba. Hoş biz fakirlerin hayatı da hep askıda ya😅",14,2024-11-03T08:28:42Z
@youngmuslim1234,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=36"">0:36</a> ürün asma çok güzel olmuş hocam",10,2024-11-03T08:28:32Z
@Kmyk32,Fakirler hayatta kalmasın ölsün hocam,0,2024-11-03T08:27:41Z
@azzetethmodiev6047,İlker hocanın parmak salladığı anı nerden görebiliriz? Çok merak ettim,0,2024-11-03T08:27:03Z
@sinanucgen7657,Kitabın d&amp;r da satılmasına ne demeli,0,2024-11-03T08:26:01Z
@Berkin_K.,"Videonun özeti, Büyük Türk Düşünürü İbrahim Tatlıses&#39;in dediği sözdür : Urfa&#39;da Okusford vardı da biz mi okumadık!?!...",40,2024-11-03T08:25:39Z
@aceakai3160,Böyle bir videoda o kişiyle yakınlığınızdan bahsetmeniz çok ironik ve üzücü.,0,2024-11-03T08:25:27Z
@_TURANARMY_,Kitapı ilk fırsatta alacağım sizin gibi doğruları söyleyen insanlar cok az kaldı eger size destek olmazsak o cok az kalan sizler gibiler bir kac yıl yonra hiç kalmayabilir bunun bilincindeyim ve destek olmak icin hem cevreme hediye alacağım hemde kendime teşekkür ederim bu kitabı yazdığınız için,6,2024-11-03T08:25:01Z
@gunes.s-,odtü de zırt bölümünü okuyorum maaş beklentim 150 bin civarı (kibirli oturuşla beraber aşırı kendinden emin tavırlar :P),0,2024-11-03T08:23:31Z
@cesemir,aynı şeyler 8. kez anlatmışsınız,0,2024-11-03T08:22:19Z
@roleybolcu4235,"<a href=""https://www.youtube.com/watch?v=C7NWXPxCQPI&amp;t=890"">14:50</a> Nesin Matematik Köyü gibi",8,2024-11-03T08:21:20Z
@SüperFinal_xxx,❤❤❤,0,2024-11-03T08:17:54Z
@yusuftemelli,Eyyyy ilker canikligil eyyyyyyyyyyyyyy @flutv yine yapmışsınız yapacağınızı ahsdhasdhasdhasdh,1,2024-11-03T08:17:29Z
@ahmetsahin9669,İlk 5-6 dakikayı hiç bakmadan direk geçebilirsiniz,0,2024-11-03T08:15:06Z
@hundil,şans yok kısmet var. Zira kainatta tesadüfe tesadüf edilmez,1,2024-11-03T08:14:18Z
@Turkspeare,Hocam zengin edition kalmamış ne yapacağız kitap fuarına da gidemedik zengin işleri yüzünden 😂😂😂😂,2,2024-11-03T08:13:15Z
@sinmimkefnun5264,Ürün yerleştirme var.🙂,0,2024-11-03T08:13:03Z
@cck022,Pazar sabahı moralimizin bozulması için ne kadar güzel bir gün hocam tişkürlerr ☺😂😂,43,2024-11-03T08:11:07Z
@psycho-gi4bq,fakirsen cennete gidersin hocam,0,2024-11-03T08:11:03Z
@ozguroztok6855,"4 yıllık AÖF ni onur ögrencisi olarak bitirdim öğrenciyken de çalıştım pazar , cafe pastane  vb sigorta girişim olsa emekli idim şu anda ... 3 değişik ingilizce kursuna giderek dilimi geliştirdim az çok ....Neyse asker dönüşü THY kabin personeli olarak başvurdum bir THY çalışanı akp den TORPİL  bul dedi😂😂 hayır sınava falan soksalar dı bari öyle s.ktir git deselerdi yıllarca içimde kaldı ... En azından liberty of the seas gemisinde çalıştım salak gibi ABD de kalmadım ozamanlar dolar 1.5 lira civarında ...",1,2024-11-03T08:08:00Z
@hbaranf,biraz Bourdieu okusaymışınız bu kadar üzülmezdiniz!,0,2024-11-03T08:06:41Z
@Cahid.E,"Bu umut saçmalığını kpss çalışanlar bilir. Bizi çalışırsak başaracağımıza o kadar inandırdılar ki öğretmen almayacağız diyorlar biz hala bir kişi alsalar bile o biz olacağız diye diye elimizdeki harçlğı da online eğitimlere kpss kitaplarına yatırıyoruz. Şimdi düşünüyorum da eskiden bir konu anlatımı  kitap alırdık çalışır iyi puan alır şansın varsa atanırdın. Olmadı seneye tekrar o kitaba çalışırdın. Sonra YouTube video dersleri çıktı. Kitaptan çalışma alışkanlığımız kayboldu. Sonra o dersler de yetersiz kalınca sanal dershane batağına düştük. Video paketler, soru kampları… onlara destek olsun diye video ders kitaplarını falan da aldık. Eee sonuç kontenjan yok, atama yok. Hadi o video dersleri seneye kullanayım hakkın zaten yok. Bu nasıl bir enayilik😁 atanmaya çalışan dışında herkes kazanıyor. Bir tek onca şeyi aklımda tutacağın diye çalışan, cebinden para veren, umutlular kaybediyor 😂 eskiden olsa bu yorumun burasında ağlamam gerekirdi de artık enayiliğim sadece güldürüyor 😅",1,2024-11-03T08:05:40Z
@turplexx233,"Hoca hadi bizde istatistik yok da dedikodu da mı yok? Robert Kolej&#39;de okuyan arkadaşımın sayısal 5k yaparken çektiği sıkıntıyla benimki aynı mı? <br><br>İzmir Atatürk&#39;de okuyan yazları Nesin&#39;in kampında yks kasanla benim 15m2 alanda eyüp b integral izlemem aynı mı? Çocuk yiyor dana bonfile, ben yiyorum burgu makarna.",8,2024-11-03T08:03:22Z
@mavizeka9129,Bir haftadır birçok mağazaya gittim ama hiçbirinde kitabını bulamadım.,1,2024-11-03T08:01:48Z
@erolguven7016,"Emeğinize,Yüreğinize sağlık hocam",1,2024-11-03T08:01:29Z
@aylinakgun1541,❤🙏🙏🙏,2,2024-11-03T08:01:11Z
@fatihdonmez255,Belki bir gün değerler değişir. Daha güzel bir dünya olur. Buna katkı sağlamaya çalışmak gibisi de yoktur o zaman,20,2024-11-03T08:01:05Z
@birgarippalyaço,Bu videoya çok ihtiyacım vardı,0,2024-11-03T07:58:00Z
